	AUC	Accuracy	Baseline error rate	Baseline improvement	Best Num Features	Error rate	Kappa statistic	Mean absolute error	Number instances predicted as dependent variable class BRCACancer	Number instances predicted as dependent variable class BRCACancer correctly	Number instances predicted as dependent variable class BRCACancer incorrectly	Number instances predicted as dependent variable class Control	Number instances predicted as dependent variable class Control correctly	Number instances predicted as dependent variable class Control incorrectly	Number instances with dependent variable class BRCACancer	Number instances with dependent variable class BRCACancer predicted correctly	Number instances with dependent variable class BRCACancer predicted incorrectly	Number instances with dependent variable class Control	Number instances with dependent variable class Control predicted correctly	Number instances with dependent variable class Control predicted incorrectly	Proportion instances predicted as dependent variable class BRCACancer	Proportion instances predicted as dependent variable class BRCACancer correctly	Proportion instances predicted as dependent variable class BRCACancer incorrectly	Proportion instances predicted as dependent variable class Control	Proportion instances predicted as dependent variable class Control correctly	Proportion instances predicted as dependent variable class Control incorrectly	Proportion instances with dependent variable class BRCACancer	Proportion instances with dependent variable class BRCACancer predicted correctly	Proportion instances with dependent variable class BRCACancer predicted incorrectly	Proportion instances with dependent variable class Control	Proportion instances with dependent variable class Control predicted correctly	Proportion instances with dependent variable class Control predicted incorrectly	Relative absolute error	Root mean squared error	Root relative squared error	Total number correct	Total number incorrect	Youden Index
utahontario2_BIOCARTA_ATM_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6132730015082957	0.6612903225806451	0.3145161290322581	-0.024193548387096753	NA	0.33870967741935487	-0.047044632086851675	0.42613944962616823	3.0	0.0	3.0	121.0	82.0	39.0	39.0	0.0	39.0	85.0	82.0	3.0	0.024193548387096774	0.0	1.0	0.9758064516129032	0.6776859504132231	0.32231404958677684	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9647058823529412	0.03529411764705882	98.57866095586698	0.4628055068269971	99.67120440971638	82	42	-0.03529411764705881
utahontario2_BIOCARTA_ATRBRCA_PATHWAY_weka_svm_weights_r_svm_rbf	0.6090909090909091	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.4574997169239665	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	94.71622546933766	0.492741043575878	100.35575799071131	22	15	0.0
utahontario2_BIOCARTA_ATRBRCA_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6386123680241327	0.6532258064516129	0.3145161290322581	-0.032258064516129004	NA	0.3467741935483871	-0.04303599374021923	0.42111868879755443	6.0	1.0	5.0	118.0	80.0	38.0	39.0	1.0	38.0	85.0	80.0	5.0	0.04838709677419355	0.16666666666666666	0.8333333333333334	0.9516129032258065	0.6779661016949152	0.3220338983050847	0.31451612903225806	0.02564102564102564	0.9743589743589743	0.6854838709677419	0.9411764705882353	0.058823529411764705	97.41721044970379	0.46242741381425423	99.58977714620487	81	43	-0.03318250377073906
utahontario2_BIOCARTA_BAD_PATHWAY_weka_svm_weights_r_svm_rbf	0.6606060606060606	0.6216216216216216	0.4054054054054054	0.027027027027026973	NA	0.3783783783783784	0.07829181494661919	0.43874044259745815	1.0	1.0	0.0	36.0	22.0	14.0	15.0	1.0	14.0	22.0	22.0	0.0	0.02702702702702703	1.0	0.0	0.972972972972973	0.6111111111111112	0.3888888888888889	0.40540540540540543	0.06666666666666667	0.9333333333333333	0.5945945945945946	1.0	0.0	90.8324904832327	0.4801983038615021	97.80119882068236	23	14	0.06666666666666665
utahontario2_BIOCARTA_BAD_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6232277526395175	0.6935483870967742	0.3145161290322581	0.008064516129032362	NA	0.30645161290322576	0.06987761547572073	0.40696567834657144	5.0	3.0	2.0	119.0	83.0	36.0	39.0	3.0	36.0	85.0	83.0	2.0	0.04032258064516129	0.6	0.4	0.9596774193548387	0.6974789915966386	0.3025210084033613	0.31451612903225806	0.07692307692307693	0.9230769230769231	0.6854838709677419	0.9764705882352941	0.023529411764705882	94.14320045138933	0.45056792347204416	97.03568116278056	86	38	0.05339366515837107
utahontario2_BIOCARTA_BARRESTIN_PATHWAY_weka_svm_weights_r_svm_rbf	0.45151515151515154	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.47348569785572037	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	98.02580516582559	0.5083861767537898	103.54217653530975	22	15	0.0
utahontario2_BIOCARTA_BARRESTIN_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.48778280542986424	0.6935483870967742	0.3145161290322581	0.008064516129032362	NA	0.30645161290322576	0.03482179434657944	0.43105752064901776	1.0	1.0	0.0	123.0	85.0	38.0	39.0	1.0	38.0	85.0	85.0	0.0	0.008064516129032258	1.0	0.0	0.9919354838709677	0.6910569105691057	0.3089430894308943	0.31451612903225806	0.02564102564102564	0.9743589743589743	0.6854838709677419	1.0	0.0	99.71635627213885	0.4669292551692059	100.55930742034923	86	38	0.02564102564102555
utahontario2_BIOCARTA_BARRESTIN_SRC_PATHWAY_weka_svm_weights_r_svm_rbf	0.3696969696969697	0.4594594594594595	0.4054054054054054	-0.13513513513513514	NA	0.5405405405405406	-0.19741100323624583	0.5123489390272837	9.0	2.0	7.0	28.0	15.0	13.0	15.0	2.0	13.0	22.0	15.0	7.0	0.24324324324324326	0.2222222222222222	0.7777777777777778	0.7567567567567568	0.5357142857142857	0.4642857142857143	0.40540540540540543	0.13333333333333333	0.8666666666666667	0.5945945945945946	0.6818181818181818	0.3181818181818182	106.0716670037834	0.5938795119808594	120.95446351997484	17	20	-0.18484848484848493
utahontario2_BIOCARTA_BARRESTIN_SRC_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6503770739064857	0.7258064516129032	0.3145161290322581	0.040322580645161366	NA	0.27419354838709675	0.23706116539992764	0.3760027574095934	15.0	10.0	5.0	109.0	80.0	29.0	39.0	10.0	29.0	85.0	80.0	5.0	0.12096774193548387	0.6666666666666666	0.3333333333333333	0.8790322580645161	0.7339449541284404	0.26605504587155965	0.31451612903225806	0.2564102564102564	0.7435897435897436	0.6854838709677419	0.9411764705882353	0.058823529411764705	86.9805608789975	0.4446061205404389	95.75172911406695	90	34	0.19758672699849167
utahontario2_BIOCARTA_BARR_MAPK_PATHWAY_weka_svm_weights_r_svm_rbf	0.39090909090909093	0.4864864864864865	0.4054054054054054	-0.10810810810810811	NA	0.5135135135135135	-0.15057283142389524	0.49997519067580587	8.0	2.0	6.0	29.0	16.0	13.0	15.0	2.0	13.0	22.0	16.0	6.0	0.21621621621621623	0.25	0.75	0.7837837837837838	0.5517241379310345	0.4482758620689655	0.40540540540540543	0.13333333333333333	0.8666666666666667	0.5945945945945946	0.7272727272727273	0.2727272727272727	103.5099282848189	0.5536315355794148	112.75722435749933	18	19	-0.1393939393939394
utahontario2_BIOCARTA_BARR_MAPK_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6708898944193061	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.17850570482149433	0.4001875330517005	10.0	5.0	5.0	114.0	80.0	34.0	39.0	5.0	34.0	85.0	80.0	5.0	0.08064516129032258	0.5	0.5	0.9193548387096774	0.7017543859649122	0.2982456140350877	0.31451612903225806	0.1282051282051282	0.8717948717948718	0.6854838709677419	0.9411764705882353	0.058823529411764705	92.57521493040824	0.4456392821442058	95.97423394574737	85	39	0.06938159879336347
utahontario2_BIOCARTA_BCELLSURVIVAL_PATHWAY_weka_svm_weights_r_svm_rbf	0.6136363636363636	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.024604569420035357	0.4569933798732126	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	94.6113984443394	0.48426931010382407	98.63033396694144	22	15	0.0
utahontario2_BIOCARTA_BCELLSURVIVAL_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.5469079939668176	0.6532258064516129	0.3145161290322581	-0.032258064516129004	NA	0.3467741935483871	-0.02459646425826297	0.4321873750900228	8.0	2.0	6.0	116.0	79.0	37.0	39.0	2.0	37.0	85.0	79.0	6.0	0.06451612903225806	0.25	0.75	0.9354838709677419	0.6810344827586207	0.31896551724137934	0.31451612903225806	0.05128205128205128	0.9487179487179487	0.6854838709677419	0.9294117647058824	0.07058823529411765	99.97772502822802	0.4756527225391313	102.43801993902794	81	43	-0.019306184012066296
utahontario2_BIOCARTA_BCR_PATHWAY_weka_svm_weights_r_svm_rbf	0.7484848484848485	0.6486486486486487	0.4054054054054054	0.05405405405405406	NA	0.3513513513513513	0.2974683544303797	0.3628917236607073	10.0	6.0	4.0	27.0	18.0	9.0	15.0	6.0	9.0	22.0	18.0	4.0	0.2702702702702703	0.6	0.4	0.7297297297297297	0.6666666666666666	0.3333333333333333	0.40540540540540543	0.4	0.6	0.5945945945945946	0.8181818181818182	0.18181818181818182	75.12952040780495	0.4469724762603066	91.03414915583502	24	13	0.21818181818181825
utahontario2_BIOCARTA_BCR_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.7565610859728507	0.75	0.3145161290322581	0.06451612903225812	NA	0.25	0.30507880910683016	0.3535748734236509	18.0	13.0	5.0	106.0	80.0	26.0	39.0	13.0	26.0	85.0	80.0	5.0	0.14516129032258066	0.7222222222222222	0.2777777777777778	0.8548387096774194	0.7547169811320755	0.24528301886792453	0.31451612903225806	0.3333333333333333	0.6666666666666666	0.6854838709677419	0.9411764705882353	0.058823529411764705	81.79232784085171	0.4139127278761382	89.14150652781152	93	31	0.27450980392156854
utahontario2_BIOCARTA_BIOPEPTIDES_PATHWAY_weka_svm_weights_r_svm_rbf	0.49393939393939396	0.6216216216216216	0.4054054054054054	0.027027027027026973	NA	0.3783783783783784	0.14238410596026496	0.4668925264860247	7.0	4.0	3.0	30.0	19.0	11.0	15.0	4.0	11.0	22.0	19.0	3.0	0.1891891891891892	0.5714285714285714	0.42857142857142855	0.8108108108108109	0.6333333333333333	0.36666666666666664	0.40540540540540543	0.26666666666666666	0.7333333333333333	0.5945945945945946	0.8636363636363636	0.13636363636363635	96.66082004581543	0.500911959257939	102.01991494991364	23	14	0.13030303030303036
utahontario2_BIOCARTA_BIOPEPTIDES_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6301659125188537	0.6935483870967742	0.3145161290322581	0.008064516129032362	NA	0.30645161290322576	0.08685800604229593	0.41546300091841876	7.0	4.0	3.0	117.0	82.0	35.0	39.0	4.0	35.0	85.0	82.0	3.0	0.056451612903225805	0.5714285714285714	0.42857142857142855	0.9435483870967742	0.7008547008547008	0.29914529914529914	0.31451612903225806	0.10256410256410256	0.8974358974358975	0.6854838709677419	0.9647058823529412	0.03529411764705882	96.1088825340447	0.46059298421336897	99.19470879669748	86	38	0.06726998491704372
utahontario2_BIOCARTA_BLYMPHOCYTE_PATHWAY_weka_svm_weights_r_svm_rbf	0.3151515151515151	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.4743880672016225	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	98.212622808026	0.5126985596795997	104.4204724737304	22	15	0.0
utahontario2_BIOCARTA_BLYMPHOCYTE_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.3680241327300151	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.4398915722922189	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	101.75993375027588	0.473895712265149	102.05962485170775	85	39	0.0
utahontario2_BIOCARTA_CACAM_PATHWAY_weka_svm_weights_r_svm_rbf	0.5666666666666668	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.024604569420035357	0.45790062944397525	2.0	1.0	1.0	35.0	21.0	14.0	15.0	1.0	14.0	22.0	21.0	1.0	0.05405405405405406	0.5	0.5	0.9459459459459459	0.6	0.4	0.40540540540540543	0.06666666666666667	0.9333333333333333	0.5945945945945946	0.9545454545454546	0.045454545454545456	94.79922644012284	0.4927480297915062	100.35718086175888	22	15	0.021212121212121238
utahontario2_BIOCARTA_CACAM_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.5837104072398192	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	-0.01597705858254827	0.4230804240440951	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	97.87101784520205	0.46077794838001057	99.23454324332755	85	39	0.0
utahontario2_BIOCARTA_CALCINEURIN_PATHWAY_weka_svm_weights_r_svm_rbf	0.6121212121212121	0.6216216216216216	0.4054054054054054	0.027027027027026973	NA	0.3783783783783784	0.12203389830508463	0.44820589717329234	5.0	3.0	2.0	32.0	20.0	12.0	15.0	3.0	12.0	22.0	20.0	2.0	0.13513513513513514	0.6	0.4	0.8648648648648649	0.625	0.375	0.40540540540540543	0.2	0.8	0.5945945945945946	0.9090909090909091	0.09090909090909091	92.79212476629279	0.48474786783992013	98.7278010340234	23	14	0.10909090909090913
utahontario2_BIOCARTA_CALCINEURIN_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6720965309200604	0.6935483870967742	0.3145161290322581	0.008064516129032362	NA	0.30645161290322576	0.10247619047619076	0.40182765518303465	9.0	5.0	4.0	115.0	81.0	34.0	39.0	5.0	34.0	85.0	81.0	4.0	0.07258064516129033	0.5555555555555556	0.4444444444444444	0.9274193548387096	0.7043478260869566	0.2956521739130435	0.31451612903225806	0.1282051282051282	0.8717948717948718	0.6854838709677419	0.9529411764705882	0.047058823529411764	92.95462369824898	0.44666163151175653	96.19441022128461	86	38	0.08114630467571637
utahontario2_BIOCARTA_CARDIACEGF_PATHWAY_weka_svm_weights_r_svm_rbf	0.7303030303030303	0.6216216216216216	0.4054054054054054	0.027027027027026973	NA	0.3783783783783784	0.07829181494661919	0.4410359377190318	1.0	1.0	0.0	36.0	22.0	14.0	15.0	1.0	14.0	22.0	22.0	0.0	0.02702702702702703	1.0	0.0	0.972972972972973	0.6111111111111112	0.3888888888888889	0.40540540540540543	0.06666666666666667	0.9333333333333333	0.5945945945945946	1.0	0.0	91.30772713465751	0.4751099652220123	96.76486525818142	23	14	0.06666666666666665
utahontario2_BIOCARTA_CARDIACEGF_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6244343891402716	0.6693548387096774	0.3145161290322581	-0.016129032258064502	NA	0.3306451612903226	-0.028030003947887884	0.4195615030611905	4.0	1.0	3.0	120.0	82.0	38.0	39.0	1.0	38.0	85.0	82.0	3.0	0.03225806451612903	0.25	0.75	0.967741935483871	0.6833333333333333	0.31666666666666665	0.31451612903225806	0.02564102564102564	0.9743589743589743	0.6854838709677419	0.9647058823529412	0.03529411764705882	97.05698732348303	0.4560234436635148	98.21059861761688	83	41	-0.009653092006033148
utahontario2_BIOCARTA_CARM1_PATHWAY_weka_svm_weights_r_svm_rbf	0.593939393939394	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.45424947926559245	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	94.04332834723812	0.4904756621150403	99.8943714741942	22	15	0.0
utahontario2_BIOCARTA_CARM1_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.570739064856712	0.6774193548387096	0.3145161290322581	-0.008064516129032251	NA	0.32258064516129037	0.0028146361077602627	0.4238746536756421	3.0	1.0	2.0	121.0	83.0	38.0	39.0	1.0	38.0	85.0	83.0	2.0	0.024193548387096774	0.3333333333333333	0.6666666666666666	0.9758064516129032	0.6859504132231405	0.3140495867768595	0.31451612903225806	0.02564102564102564	0.9743589743589743	0.6854838709677419	0.9764705882352941	0.023529411764705882	98.05474665425282	0.4614112256612939	99.37092776861891	84	40	0.002111613876319751
utahontario2_BIOCARTA_CARM_ER_PATHWAY_weka_svm_weights_r_svm_rbf	0.5515151515151515	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.4657376000838876	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	96.42171548365131	0.49269245567372616	100.34586217258696	22	15	0.0
utahontario2_BIOCARTA_CARM_ER_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.49140271493212667	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.42718097268527333	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	98.81959605026228	0.46492123810978014	100.1268547467404	85	39	0.0
utahontario2_BIOCARTA_CASPASE_PATHWAY_weka_svm_weights_r_svm_rbf	0.5969696969696969	0.6216216216216216	0.4054054054054054	0.027027027027026973	NA	0.3783783783783784	0.112	0.4235776437903024	9.0	5.0	4.0	28.0	18.0	10.0	15.0	5.0	10.0	22.0	18.0	4.0	0.24324324324324326	0.5555555555555556	0.4444444444444444	0.7567567567567568	0.6428571428571429	0.35714285714285715	0.40540540540540543	0.3333333333333333	0.6666666666666666	0.5945945945945946	0.8181818181818182	0.18181818181818182	87.69333428829357	0.509656532095784	103.80090771860672	23	14	0.1515151515151516
utahontario2_BIOCARTA_CASPASE_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.7019607843137254	0.7016129032258065	0.3145161290322581	0.016129032258064613	NA	0.2983870967741935	0.16435791838262823	0.3896417657904753	10.0	6.0	4.0	114.0	81.0	33.0	39.0	6.0	33.0	85.0	81.0	4.0	0.08064516129032258	0.6	0.4	0.9193548387096774	0.7105263157894737	0.2894736842105263	0.31451612903225806	0.15384615384615385	0.8461538461538461	0.6854838709677419	0.9529411764705882	0.047058823529411764	90.13566699304694	0.4412023240851804	95.01867713595391	87	37	0.10678733031674215
utahontario2_BIOCARTA_CBL_PATHWAY_weka_svm_weights_r_svm_rbf	0.7333333333333333	0.7027027027027027	0.4054054054054054	0.10810810810810811	NA	0.29729729729729726	0.30188679245283034	0.4148624974771389	4.0	4.0	0.0	33.0	22.0	11.0	15.0	4.0	11.0	22.0	22.0	0.0	0.10810810810810811	1.0	0.0	0.8918918918918919	0.6666666666666666	0.3333333333333333	0.40540540540540543	0.26666666666666666	0.7333333333333333	0.5945945945945946	1.0	0.0	85.88903642173763	0.45725771436362206	93.12892668539193	26	11	0.2666666666666666
utahontario2_BIOCARTA_CBL_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6171945701357467	0.7258064516129032	0.3145161290322581	0.040322580645161366	NA	0.27419354838709675	0.18051359516616325	0.4064998587591095	9.0	7.0	2.0	115.0	83.0	32.0	39.0	7.0	32.0	85.0	83.0	2.0	0.07258064516129033	0.7777777777777778	0.2222222222222222	0.9274193548387096	0.7217391304347827	0.2782608695652174	0.31451612903225806	0.1794871794871795	0.8205128205128205	0.6854838709677419	0.9764705882352941	0.023529411764705882	94.03544260071558	0.4506125160372365	97.04528475352198	90	34	0.1559577677224735
utahontario2_BIOCARTA_CCR3_PATHWAY_weka_svm_weights_r_svm_rbf	0.5060606060606061	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.07035175879396995	0.46177948195112484	6.0	3.0	3.0	31.0	19.0	12.0	15.0	3.0	12.0	22.0	19.0	3.0	0.16216216216216217	0.5	0.5	0.8378378378378378	0.6129032258064516	0.3870967741935484	0.40540540540540543	0.2	0.8	0.5945945945945946	0.8636363636363636	0.13636363636363635	95.60226577553415	0.5214924748624352	106.21151471668004	22	15	0.06363636363636371
utahontario2_BIOCARTA_CCR3_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6784313725490196	0.7016129032258065	0.3145161290322581	0.016129032258064613	NA	0.2983870967741935	0.19218241042345283	0.38993510555608	14.0	8.0	6.0	110.0	79.0	31.0	39.0	8.0	31.0	85.0	79.0	6.0	0.11290322580645161	0.5714285714285714	0.42857142857142855	0.8870967741935484	0.7181818181818181	0.2818181818181818	0.31451612903225806	0.20512820512820512	0.7948717948717948	0.6854838709677419	0.9294117647058824	0.07058823529411765	90.20352515854601	0.4411290732816285	95.0029016196597	87	37	0.13453996983408745
utahontario2_BIOCARTA_CCR5_PATHWAY_weka_svm_weights_r_svm_rbf	0.6303030303030303	0.5675675675675675	0.4054054054054054	-0.027027027027027084	NA	0.43243243243243246	0.09165302782324063	0.43967968632438126	7.0	3.0	4.0	30.0	18.0	12.0	15.0	3.0	12.0	22.0	18.0	4.0	0.1891891891891892	0.42857142857142855	0.5714285714285714	0.8108108108108109	0.6	0.4	0.40540540540540543	0.2	0.8	0.5945945945945946	0.8181818181818182	0.18181818181818182	91.02694223329729	0.4802809466491912	97.81803054133793	21	16	0.0181818181818183
utahontario2_BIOCARTA_CCR5_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6666666666666666	0.7258064516129032	0.3145161290322581	0.040322580645161366	NA	0.27419354838709675	0.16435791838262823	0.39975606687575116	9.0	7.0	2.0	115.0	83.0	32.0	39.0	7.0	32.0	85.0	83.0	2.0	0.07258064516129033	0.7777777777777778	0.2222222222222222	0.9274193548387096	0.7217391304347827	0.2782608695652174	0.31451612903225806	0.1794871794871795	0.8205128205128205	0.6854838709677419	0.9764705882352941	0.023529411764705882	92.4754040400761	0.4436435044644519	95.54441718224577	90	34	0.1559577677224735
utahontario2_BIOCARTA_CD40_PATHWAY_weka_svm_weights_r_svm_rbf	0.6454545454545455	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.024604569420035357	0.4549358572006229	2.0	1.0	1.0	35.0	21.0	14.0	15.0	1.0	14.0	22.0	21.0	1.0	0.05405405405405406	0.5	0.5	0.9459459459459459	0.6	0.4	0.40540540540540543	0.06666666666666667	0.9333333333333333	0.5945945945945946	0.9545454545454546	0.045454545454545456	94.18542925975592	0.4806106423822944	97.88517912908651	22	15	0.021212121212121238
utahontario2_BIOCARTA_CD40_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6108597285067874	0.717741935483871	0.3145161290322581	0.032258064516129115	NA	0.282258064516129	0.18051359516616325	0.3914616336684	10.0	7.0	3.0	114.0	82.0	32.0	39.0	7.0	32.0	85.0	82.0	3.0	0.08064516129032258	0.7	0.3	0.9193548387096774	0.7192982456140351	0.2807017543859649	0.31451612903225806	0.1794871794871795	0.8205128205128205	0.6854838709677419	0.9647058823529412	0.03529411764705882	90.55665626939717	0.44089393466708615	94.95226145101661	89	35	0.1441930618401206
utahontario2_BIOCARTA_CDC42RAC_PATHWAY_weka_svm_weights_r_svm_rbf	0.296969696969697	0.43243243243243246	0.4054054054054054	-0.16216216216216217	NA	0.5675675675675675	-0.2159624413145538	0.5528212537748975	12.0	3.0	9.0	25.0	13.0	12.0	15.0	3.0	12.0	22.0	13.0	9.0	0.32432432432432434	0.25	0.75	0.6756756756756757	0.52	0.48	0.40540540540540543	0.2	0.8	0.5945945945945946	0.5909090909090909	0.4090909090909091	114.45065555196227	0.6420414095007135	130.76351798152308	16	21	-0.209090909090909
